fdid,path,status,error,detail,chunked,skel,n_vertices,n_bones,n_sequences,n_skins,n_lod_skins,n_particles,checks_failed
124247,creature/golemstone/golemcannonstone.m2,ok,,,1,0,980,46,11,1,0,0,
124248,creature/golemstone/golemstone.m2,ok,,,1,0,1460,65,24,2,0,0,
124263,creature/gorilla/gorilla.m2,ok,,,1,0,793,85,27,2,0,0,
124265,creature/gorilla/gorillapet.m2,ok,,,1,0,743,84,23,2,0,0,
124272,creature/grell/grell.m2,ok,,,1,0,534,56,25,2,0,0,
124280,creature/gronn/gronn.m2,ok,,,1,0,1931,75,19,2,0,1,
124289,creature/groundflower/groundflower.m2,ok,,,1,0,0,26,11,1,0,8,
124290,creature/gryphon/gryphon.m2,ok,,,1,0,948,64,15,2,0,0,
124292,creature/gryphon/gryphon_armored.m2,ok,,,1,0,2106,60,15,2,0,0,
124293,creature/gryphon/gryphon_armoredmount.m2,ok,,,1,0,6063,71,77,1,3,0,
124297,creature/gryphon/gryphon_ghost.m2,ok,,,1,0,2389,68,12,1,3,4,
124298,creature/gryphon/gryphon_mount.m2,ok,,,1,0,2698,69,65,1,3,0,
124299,creature/gryphon/gryphon_skeletal.m2,ok,,,1,0,2250,62,13,2,0,0,
124313,creature/gyrocopter/gyrocopter_01.m2,ok,,,1,0,2862,76,40,2,0,9,
124315,creature/gyrocopter/gyrocopter_02.m2,ok,,,1,0,2806,75,40,2,0,9,
124317,creature/hakkar/hakkar.m2,ok,,,1,0,1911,76,31,2,0,4,
124324,creature/halfbodyofkathune/halfbodyofkathune.m2,ok,,,1,0,1800,38,2,2,0,0,
124325,creature/haremmatron/haremmatron.m2,ok,,,1,0,4286,111,24,4,0,8,
124328,creature/harpoon/vr_harpoon_01.m2,ok,,,1,0,1031,11,10,1,0,0,
124329,creature/harpy/harpy.m2,ok,,,1,0,756,74,13,2,0,2,
124342,creature/headlesshorseman/headlesshorseman.m2,ok,,,1,0,1695,107,148,2,0,1,
124345,creature/headlesshorsemanhorse/headlesshorsemanhorse.m2,ok,,,1,0,1157,66,15,2,0,7,
124348,creature/headlesshorsemanmount/headlesshorsemanmount.m2,ok,,,1,0,2973,138,15,4,0,9,
124351,creature/hhmount/hhmount.m2,ok,,,1,0,1250,82,50,2,0,7,
124366,creature/highelf/highelffemale_hunter.m2,ok,,,1,0,770,87,86,2,0,0,
124367,creature/highelf/highelffemale_mage.m2,ok,,,1,0,715,93,86,2,0,0,
124368,creature/highelf/highelffemale_priest.m2,ok,,,1,0,636,91,86,2,0,0,
124369,creature/highelf/highelffemale_warrior.m2,ok,,,1,0,776,90,86,2,0,0,
124377,creature/highelf/highelfmale_hunter.m2,ok,,,1,0,763,106,97,2,0,0,
124378,creature/highelf/highelfmale_mage.m2,ok,,,1,0,689,100,97,2,0,0,
124379,creature/highelf/highelfmale_priest.m2,ok,,,1,0,710,100,97,2,0,0,
124380,creature/highelf/highelfmale_warrior.m2,ok,,,1,0,786,108,97,2,0,0,
124387,creature/hippogryph/hippogryph.m2,ok,,,1,0,1977,76,65,1,3,0,
124393,creature/hippogryph/hippogryphpet.m2,ok,,,1,0,725,66,19,2,0,0,
124410,creature/hippogryphmount/hippogryphmount.m2,ok,,,1,0,5091,82,65,1,3,0,
124417,creature/holidayrobot/holidayrobot.m2,ok,,,1,0,1817,49,11,1,0,0,
124421,creature/horderider/horderider.m2,ok,,,1,0,2028,61,13,2,0,0,
124424,creature/horisath/horisath.m2,ok,,,1,0,1000,67,15,2,0,3,
124427,creature/horse/horse.m2,ok,,,1,0,873,78,52,2,0,0,
124437,creature/hufmcitizenlow/hufmcitizenlow.m2,ok,,,1,0,609,71,25,2,0,0,
124440,creature/hufmcitizenmid/hufmcitizenmid.m2,ok,,,1,0,674,76,25,3,0,0,
124442,creature/hufmmerchant/hufmmerchant.m2,ok,,,1,0,612,65,25,2,0,0,
124444,creature/humanfemaleblacksmith/humanfemaleblacksmith.m2,ok,,,1,0,980,58,13,2,0,0,
124448,creature/humanfemalecaster/humanfemalecaster.m2,ok,,,1,0,766,90,59,2,0,0,
124452,creature/humanfemalefarmer/humanfemalefarmer.m2,ok,,,1,0,639,79,25,2,0,0,
124456,creature/humanfemalekid/humanfemalekid.m2,ok,,,1,0,690,68,31,2,0,0,
124463,creature/humanfemalemerchantfat/humanfemalemerchantfat.m2,ok,,,1,0,653,65,13,2,0,0,
124467,creature/humanfemalemerchantthin/humanfemalemerchantthin.m2,ok,,,1,0,993,69,13,2,0,0,
124468,creature/humanfemalepeasant/humanfemalepeasant.m2,ok,,,1,0,834,71,41,2,0,0,
124472,creature/humanfemalewarriorheavy/humanfemalewarriorheavy.m2,ok,,,1,0,1003,61,51,2,0,0,
124475,creature/humanfemalewarriorlight/humanfemalewarriorlight.m2,ok,,,1,0,1018,59,51,2,0,0,
124478,creature/humanfemalewarriormedium/humanfemalewarriormedium.m2,ok,,,1,0,1097,61,51,2,0,0,
124482,creature/humanmaleblacksmith/humanmaleblacksmith.m2,ok,,,1,0,793,60,15,2,0,0,
124485,creature/humanmalecaster/humanmalecaster.m2,ok,,,1,0,777,84,43,2,0,0,
124490,creature/humanmalefarmer/humanmalefarmer.m2,ok,,,1,0,862,64,86,2,0,0,
124494,creature/humanmaleguard/humanmaleguard.m2,ok,,,1,0,869,103,18,3,0,0,
124495,creature/humanmalekid/humanmalekid.m2,ok,,,1,0,664,66,31,2,0,0,
124496,creature/humanmalekid/humanmalekid_ghost.m2,ok,,,1,0,593,66,31,2,0,0,
124500,creature/humanmalemarshal/humanmalemarshal.m2,ok,,,1,0,804,84,17,3,0,0,
124506,creature/humanmalenoble/humanmalenoble.m2,ok,,,1,0,678,63,15,2,0,0,
124507,creature/humanmalepeasant/humanmalepeasant.m2,ok,,,1,0,590,43,9,2,0,0,
124508,creature/humanmalepeasant/humanmalepeasantaxe.m2,ok,,,1,0,658,42,8,2,0,0,
124509,creature/humanmalepeasant/humanmalepeasantgold.m2,ok,,,1,0,722,45,8,2,0,0,
124512,creature/humanmalepeasant/humanmalepeasantpick.m2,ok,,,1,0,784,44,8,2,0,0,
124515,creature/humanmalepeasant/humanmalepeasantwood.m2,ok,,,1,0,916,47,8,2,0,0,
124516,creature/humanmalepiratecaptain/humanmalepiratecaptain.m2,ok,,,1,0,687,102,139,2,0,0,
124517,creature/humanmalepiratecaptain/humanmalepiratecaptain_ghost.m2,ok,,,1,0,690,67,43,2,0,0,
124521,creature/humanmalepiratecrewman/humanmalepiratecrewman.m2,ok,,,1,0,599,95,139,2,0,0,
124522,creature/humanmalepiratecrewman/humanmalepiratecrewman_ghost.m2,ok,,,1,0,599,71,43,2,0,0,
124533,creature/humanmalepirateswashbuckler/humanmalepirateswashbuckler.m2,ok,,,1,0,634,96,139,2,0,0,
124534,creature/humanmalepirateswashbuckler/humanmalepirateswashbuckler_ghost.m2,ok,,,1,0,631,71,43,2,0,0,
124540,creature/humanmalewarriorheavy/humanmalewarriorheavy.m2,ok,,,1,0,834,56,43,2,0,0,
124541,creature/humanmalewarriorheavy/humanmalewarriorheavy_ghost.m2,ok,,,1,0,834,53,43,2,0,0,
124544,creature/humanmalewarriorlight/humanmalewarriorlight.m2,ok,,,1,0,925,60,43,2,0,0,
124547,creature/humanmalewarriormedium/humanmalewarriormedium.m2,ok,,,1,0,1001,61,43,2,0,0,
124552,creature/humanmalewizard/humanmalewizard.m2,ok,,,1,0,841,61,13,2,0,0,
124553,creature/humanthief/humanthief.m2,ok,,,1,0,698,55,14,2,0,0,
124565,creature/humlblacksmith/humlblacksmith.m2,ok,,,1,0,692,66,25,2,0,0,
124566,creature/humlcitizenmid/humlcitizenmid.m2,ok,,,1,0,595,65,25,2,0,0,
124569,creature/humlmagicsmith/humlmagicsmith.m2,ok,,,1,0,710,65,25,2,0,0,
124571,creature/humlmerchant/humlmerchant.m2,ok,,,1,0,595,65,25,2,0,0,
124572,creature/humluppercitizen/humluppercitizen.m2,ok,,,1,0,653,65,25,2,0,0,
124576,creature/humnguardbig/humnguardbig.m2,ok,,,1,0,834,84,17,3,0,0,
124578,creature/humscitizenmid/humscitizenmid.m2,ok,,,1,0,646,85,25,2,0,0,
124579,creature/humsguardbig/humsguardbig.m2,ok,,,1,0,812,80,25,3,0,0,
124580,creature/humsmerchant/humsmerchant.m2,ok,,,1,0,646,78,25,2,0,0,
124581,creature/hydra/hydra.m2,ok,,,1,0,1167,112,15,4,0,0,
124591,creature/hydraoutland/hydraoutland.m2,ok,,,1,0,1602,85,15,2,0,3,
124601,creature/hyena/hyena.m2,ok,,,1,0,468,66,43,2,0,0,
124610,creature/iceberg/iceberg.m2,ok,,,1,0,40,1,1,1,0,0,
124612,creature/illidan/illidan.m2,ok,,,1,0,4217,127,54,4,0,0,
124614,creature/illidan/illidandark.m2,ok,,,1,0,4042,146,62,4,0,16,
124618,creature/illidanglaive/creature_illidansglaive.m2,ok,,,1,0,706,35,3,1,0,10,
124622,creature/imp/imp.m2,ok,,,1,0,568,61,25,2,0,3,
124630,creature/impoutland/impoutland.m2,ok,,,1,0,954,60,25,2,0,3,
124637,creature/infernal/infernal.m2,ok,,,1,0,1282,69,23,2,0,9,
124639,creature/invisibleman/invisibleman.m2,ok,,,1,0,0,80,135,1,0,0,
124640,creature/invisiblestalker/invisiblestalker.m2,ok,,,1,0,0,84,145,1,0,0,
124641,creature/invisiblestalker/invisiblestalkerground.m2,ok,,,1,0,0,82,135,1,0,0,
124642,creature/invisiblestalker/invisiblestalkernoname.m2,ok,,,1,0,4,67,1,1,0,0,
124643,creature/jormungar/jormungar.m2,ok,,,1,0,2118,64,13,2,0,14,
124649,creature/jormungarlarva/jormungarlarva.m2,ok,,,1,0,5689,62,21,1,3,12,
124652,creature/kaelthas/kaelthas.m2,ok,,,1,0,1360,152,146,4,0,9,
124656,creature/kaelthas_broken/kaelthasbroken.m2,ok,,,1,0,1614,135,146,3,0,7,
124659,creature/kalecgos/kalecgos.m2,ok,,,1,0,1560,109,148,2,0,0,
124667,creature/kargath/kargath.m2,ok,,,1,0,1620,111,135,2,0,2,
124670,creature/keeperofthegrove/keeperofthegrove.m2,ok,,,1,0,881,93,11,3,0,0,
124677,creature/kelthuzad/kelthuzad.m2,ok,,,1,0,2647,112,19,4,0,6,
124678,creature/kelthuzad/kelthuzad_window_portal_creature.m2,ok,,,1,0,24,16,4,1,0,9,
124682,creature/kiljaeden/kiljaeden.m2,ok,,,1,0,6178,154,25,4,0,34,
124691,creature/kobold/kobold.m2,ok,,,1,0,587,73,21,2,0,1,
124694,creature/kodobeast/kodobeast.m2,ok,,,1,0,570,56,36,2,0,0,
124695,creature/kodobeast/kodobeastpack.m2,ok,,,1,0,2012,53,10,2,0,0,
124696,creature/kodobeast/kodobeastpvpt2.m2,ok,,,1,0,1476,60,39,2,0,0,
124697,creature/kodobeast/kodobeasttame.m2,ok,,,1,0,652,52,10,2,0,0,
124711,creature/kodobeast/ridingkodo.m2,ok,,,1,0,569,56,39,2,0,0,
124727,creature/krakken/krakken.m2,ok,,,1,0,1726,85,17,2,0,16,
124735,creature/ladyvashj/ladyvashj.m2,ok,,,1,0,3132,169,40,4,0,2,
124738,creature/landro/landro.m2,ok,,,1,0,1030,81,22,2,0,0,
124739,creature/larva/larva.m2,ok,,,1,0,267,44,36,1,0,0,
124747,creature/larvaoutland/larvaoutland.m2,ok,,,1,0,427,44,18,1,0,0,
124753,creature/lasher/lasher.m2,ok,,,1,0,606,88,13,3,0,0,
124765,creature/lasherorchid/lasherorchid.m2,ok,,,1,0,699,78,13,3,0,0,
124777,creature/lessermanafiend/lessermanafiend.m2,ok,,,1,0,472,73,11,2,0,3,
124779,creature/lich/lich.m2,ok,,,1,0,1216,129,19,4,0,6,
124781,creature/lion/lion.m2,ok,,,1,0,598,69,49,2,0,0,
124785,creature/lionseal/lionseal.m2,ok,,,1,0,989,50,17,2,0,0,
124790,creature/lobstrok/lobstrok.m2,ok,,,1,0,624,88,17,3,0,0,
124801,creature/lobstrokoutland/lobstrokoutland.m2,ok,,,1,0,932,87,16,3,0,0,
124802,creature/lord kezzak/lordkezzak.m2,ok,,,1,0,1178,95,13,4,0,0,
124804,creature/lord kezzak/lordkezzak_armored.m2,ok,,,1,0,2937,97,13,4,0,4,
124809,creature/lostone/lostone.m2,ok,,,1,0,789,112,25,4,0,0,
124824,creature/lynxgod/lynxgod.m2,ok,,,1,0,1239,70,28,2,0,2,
124827,creature/madscientist/madscientist.m2,ok,,,1,0,1814,136,138,2,0,4,
124830,creature/magehunter/magehunter.m2,ok,,,1,0,413,63,18,2,0,5,
124836,creature/magnataur/magnataur.m2,ok,,,1,0,2105,103,40,3,0,0,
124841,creature/mammoth/mammoth.m2,ok,,,1,0,4832,89,36,1,3,0,
124842,creature/mammoth/mammothmount2.m2,ok,,,1,0,2387,3,1,1,0,0,
124844,creature/mammoth/mammothmount5.m2,ok,,,1,0,3281,6,1,1,0,0,
124850,creature/manafiend/manafiend.m2,ok,,,1,0,702,100,15,3,0,6,
124853,creature/manafiendgreen/manafiendgreen.m2,ok,,,1,0,702,89,13,3,0,6,
124857,creature/manawurm/manawurm.m2,ok,,,1,0,941,60,15,2,0,15,
124865,creature/mechastrider/gnomemechastrider.m2,ok,,,1,0,2280,62,15,2,0,3,
124872,creature/mechastrider/mechastrider.m2,ok,,,1,0,1285,60,32,2,0,3,
124880,creature/mechastrider/pvpmechastrider.m2,ok,,,1,0,1835,62,32,2,0,4,
124890,creature/medivh/medivh.m2,ok,,,1,0,1202,96,137,2,0,0,
124898,creature/miev/miev.m2,ok,,,1,0,2111,139,32,4,0,0,
124903,creature/minespider/minespider.m2,ok,,,1,0,507,91,21,2,0,0,
124904,creature/minespider/minespiderboss.m2,ok,,,1,0,507,86,14,2,0,0,
124915,creature/moarg/moarg1.m2,ok,,,1,0,1400,83,25,2,0,0,
124916,creature/moarg/moarg2.m2,ok,,,1,0,1504,83,25,2,0,0,
124917,creature/moarg/moarg3.m2,ok,,,1,0,1760,85,25,2,0,0,
124918,creature/moarg/moarg4.m2,ok,,,1,0,1526,87,25,2,0,0,
124919,creature/moarg/moarg5.m2,ok,,,1,0,1491,84,25,2,0,0,
124920,creature/moarg/moarg6.m2,ok,,,1,0,1575,84,25,2,0,0,
124923,creature/moargminion/moargminion.m2,ok,,,1,0,1304,73,24,2,0,0,
124928,creature/mobat/mobat.m2,ok,,,1,0,1243,61,16,2,0,0,
124932,creature/moth/moth.m2,ok,,,1,0,626,55,16,1,0,4,
124945,creature/mothpet/mothpet.m2,ok,,,1,0,584,54,9,1,0,4,
124952,creature/mountaingiant/mountaingiant.m2,ok,,,1,0,2655,70,13,1,3,0,
124956,creature/mountaingiantcrystal/mountaingiantcrystal.m2,ok,,,1,0,1012,67,13,2,0,1,
124957,creature/mountaingiantcrystal/mountaingiantcrystal_boss.m2,ok,,,1,0,3585,66,13,2,0,1,
124972,creature/mountaingiantcrystalogrila/mountaingiantcrystalogrila.m2,ok,,,1,0,1491,63,11,2,0,1,
124973,creature/mountaingiantnorthrend/mountaingiant_howling.m2,ok,,,1,0,4083,70,11,2,0,9,
124977,creature/mountaingiantoutland/mountaingiant_bladesedge.m2,ok,,,1,0,949,68,11,2,0,6,
124979,creature/mountaingiantoutland/mountaingiant_netherstorm.m2,ok,,,1,0,1008,70,13,2,0,6,
124981,creature/mountaingiantoutland/mountaingiant_zangarmarsh.m2,ok,,,1,0,1010,72,13,2,0,6,
124984,creature/mounteddeathknight/mounteddeathknight.m2,ok,,,1,0,2397,132,15,4,0,13,
124985,creature/mounteddeathknight/mounteddeathknight_blaumeux.m2,ok,,,1,0,2598,112,22,3,0,13,
124986,creature/mounteddeathknight/mounteddeathknight_korthazz.m2,ok,,,1,0,2677,121,22,4,0,13,
124987,creature/mounteddeathknight/mounteddeathknight_mograine.m2,ok,,,1,0,2618,126,22,4,0,13,
124988,creature/mounteddeathknight/mounteddeathknight_zeliek.m2,ok,,,1,0,2676,134,22,4,0,14,
125009,creature/mounteddeathknight/ridingundeadwarhorse.m2,ok,,,1,0,1150,79,36,2,0,13,
125012,creature/mounteddeathknight/unmounteddeathknight.m2,ok,,,1,0,1139,104,144,2,0,0,
125013,creature/mounteddemonknight/mounteddemonknight.m2,ok,,,1,0,2264,127,22,4,0,4,
125017,creature/mountedknight/mountedknight.m2,ok,,,1,0,2049,138,13,4,0,0,
125021,creature/mouthofkathune01/mouthofkathune01.m2,ok,,,1,0,741,27,2,1,0,0,
125023,creature/murloc/babymurloc.m2,ok,,,1,0,550,61,26,2,0,0,
125024,creature/murloc/murloc.m2,ok,,,1,0,641,59,32,2,0,0,
125041,creature/murloccostume/murloccostume.m2,ok,,,1,0,2021,71,56,2,0,0,
125044,creature/murloccostume/murloccostume_noflag.m2,ok,,,1,0,1921,67,56,2,0,0,
125045,creature/murloccostume/murloccostume_whiteflag.m2,ok,,,1,0,2021,71,56,2,0,0,
125049,creature/murmur/murmur.m2,ok,,,1,0,1800,87,15,2,0,22,
125051,creature/muru/muru.m2,ok,,,1,0,942,56,3,1,0,11,
125059,creature/naaru/naaru.m2,ok,,,1,0,942,57,3,1,0,12,
125069,creature/nagafemale/siren.m2,ok,,,1,0,914,100,48,4,0,0,
125075,creature/nagalordmale/nagalordmale.m2,ok,,,1,0,1929,91,56,3,0,0,
125078,creature/nagamale/nagamale.m2,ok,,,1,0,1031,99,43,4,0,0,
125092,creature/necromancer/necromancer.m2,ok,,,1,0,1533,100,144,2,0,0,
125103,creature/nerubian/nerubian.m2,ok,,,1,0,1070,92,44,2,0,0,
125108,creature/nerubiancaster/nerubiancaster.m2,ok,,,1,0,1827,92,44,2,0,0,
125117,creature/nerubianpriest/nerubianpriest.m2,ok,,,1,0,4362,108,27,1,3,0,
125126,creature/nerubianspiderling/nerubianspiderling.m2,ok,,,1,0,759,57,10,2,0,0,
125131,creature/nerubianwarrior/nerubianwarrior.m2,ok,,,1,0,2057,92,43,2,0,0,
125140,creature/netherdragon/netherdragon.m2,ok,,,1,0,2582,93,17,4,0,0,
125168,creature/netherdrake/netherdrake.m2,ok,,,1,0,1528,152,72,4,0,14,
125170,creature/netherdrake/netherdrakeelite.m2,ok,,,1,0,2027,152,71,4,0,14,
125178,creature/netherdrake/netherdrakeoutland.m2,ok,,,1,0,1456,121,46,3,0,14,
125197,creature/netherdrakonid/netherdrakonid.m2,ok,,,1,0,1529,90,30,2,0,0,
125203,creature/netherdrakonidboss/netherdrakonidboss.m2,ok,,,1,0,1505,84,31,2,0,2,
125208,creature/netherray/netherray.m2,ok,,,1,0,1042,65,51,2,0,2,
125217,creature/nian/nian.m2,ok,,,1,0,4511,89,25,1,3,8,
125218,creature/nightbane/nightbane.m2,ok,,,1,0,4285,140,36,4,0,12,
125223,creature/nightmare/gorgon101.m2,ok,,,1,0,1014,75,36,2,0,16,
125227,creature/nightmare/nightmare.m2,ok,,,1,0,685,70,36,2,0,8,
125228,creature/northrendfleshgiant/northrendfleshgiant.m2,ok,,,1,0,3275,99,54,2,0,2,
125232,creature/northrendfrostwurm/northrendfrostwurm.m2,ok,,,1,0,4338,144,99,4,0,7,
125233,creature/northrendfrostwurm_nofrost/northrendfrostwurm_nofrost.m2,ok,,,1,0,4338,137,97,4,0,0,
125234,creature/northrendgeist/northrendgeist.m2,ok,,,1,0,4798,123,46,1,3,0,
125239,creature/northrendghoul/northrendghoul.m2,ok,,,1,0,1466,85,47,2,0,0,
125244,creature/northrendgiant/northrendgiant.m2,ok,,,1,0,3458,104,61,3,0,0,
125247,creature/northrendicegiant/northrendicegiant.m2,ok,,,1,0,5266,101,55,2,0,4,
125250,creature/northrendnightbane/northrendnightbane.m2,ok,,,1,0,4284,149,99,4,0,12,
125251,creature/northrendpenguin/northrendpenguin.m2,ok,,,1,0,2431,74,18,1,3,0,
125254,creature/object/archerytarget.m2,ok,,,1,0,269,20,5,1,0,4,
125257,creature/object/cannon.m2,ok,,,1,0,328,19,7,1,0,0,
125259,creature/object/woodendummy.m2,ok,,,1,0,520,20,4,1,0,0,
125260,creature/obsidiandestroyer/obsidiandestroyer.m2,ok,,,1,0,775,89,20,2,0,0,
125263,creature/ogre/ogre.m2,ok,,,1,0,1004,108,116,2,0,0,
125264,creature/ogre/ogremage.m2,ok,,,1,0,1253,113,115,2,0,0,
125293,creature/ogre/ogrewarlord.m2,ok,,,1,0,2492,106,90,2,0,0,
125300,creature/ogre02/ogre02.m2,ok,,,1,0,1436,108,90,2,0,0,
125313,creature/ogreking/ogreking.m2,ok,,,1,0,1430,103,121,2,0,1,
125317,creature/ogremage02/ogremage02.m2,ok,,,1,0,1591,115,109,2,0,0,
125336,creature/ogremagelord/ogremagelord.m2,ok,,,1,0,1684,117,109,2,0,0,
125349,creature/oracle/oracle.m2,ok,,,1,0,1437,100,42,4,0,1,
125358,creature/orca/orca.m2,ok,,,1,0,263,38,14,1,0,0,
125362,creature/orcfemalekid/orcfemalekid.m2,ok,,,1,0,742,60,32,2,0,0,
125365,creature/orcfemalekidbrown/orcfemalekidbrown.m2,ok,,,1,0,818,60,32,2,0,0,
125367,creature/orcmalekid/orcmalekid.m2,ok,,,1,0,632,62,31,2,0,0,
125370,creature/orcmalekidbrown/orcmalekidbrown.m2,ok,,,1,0,643,62,31,2,0,0,
125372,creature/orcmalemerchantlight/orcmalemerchantlight.m2,ok,,,1,0,702,104,63,3,0,0,
125374,creature/orcmalewarriorheavy/orcmalewarriorheavy.m2,ok,,,1,0,796,112,63,3,0,0,
125377,creature/orcmalewarriorlight/orcmalewarriorlight.m2,ok,,,1,0,787,110,63,3,0,0,
125378,creature/owl/owl.m2,ok,,,1,0,599,66,31,2,0,0,
125389,creature/panda/pandacub.m2,ok,,,1,0,414,51,29,1,0,0,
125392,creature/paperairplane_gyro/paperairplane_gyro.m2,ok,,,1,0,71,2,1,1,0,0,
125394,creature/paperairplane_zeppelin/paperairplane_zeppelin.m2,ok,,,1,0,107,2,1,1,0,0,
125395,creature/parrot/parrot.m2,ok,,,1,0,516,58,31,2,0,0,
125405,creature/penguinpet/penguinpet.m2,ok,,,1,0,916,64,18,2,0,0,
125407,creature/phoenix/phoenix.m2,ok,,,1,0,1122,146,16,4,0,34,
125417,creature/phoenixpet/phoenixpet.m2,ok,,,1,0,1234,52,77,2,0,4,
125420,creature/pig/pig.m2,ok,,,1,0,267,56,9,2,0,0,
125426,creature/pitlord/magtheridon.m2,ok,,,1,0,2875,144,38,4,0,14,
125427,creature/pitlord/pitlord.m2,ok,,,1,0,2388,137,46,4,0,13,
125432,creature/portalofkathune/portalofkathune.m2,ok,,,1,0,74,2,1,1,0,1,
125434,creature/prariedog/prariedog.m2,ok,,,1,0,129,47,8,1,0,0,
125435,creature/protodragon/protodragon.m2,ok,,,1,0,2351,97,75,2,0,1,
125437,creature/pterrordax/pterrordax.m2,ok,,,1,0,552,54,25,2,0,0,
125444,creature/pumpkinsoldier/pumpkinsoldier.m2,ok,,,1,0,1410,72,13,2,0,0,
125446,creature/questobjects/creature_burningash.m2,ok,,,1,0,40,8,5,1,0,3,
125447,creature/questobjects/creature_burninglegioncannon.m2,ok,,,1,0,998,36,3,1,0,15,
125448,creature/questobjects/creature_demoncrystal_02.m2,ok,,,1,0,392,25,2,1,0,3,
125449,creature/questobjects/creature_etherealstorm.m2,ok,,,1,0,0,10,5,1,0,8,
125450,creature/questobjects/creature_nagadistiller.m2,ok,,,1,0,3149,79,2,2,0,26,
125451,creature/questobjects/creature_powercrystal.m2,ok,,,1,0,210,24,2,1,0,4,
125452,creature/questobjects/creature_scourgecrystal.m2,ok,,,1,0,260,30,3,1,0,1,
125453,creature/questobjects/creature_scourgecrystal02.m2,ok,,,1,0,417,32,3,1,0,1,
125454,creature/questobjects/creature_scourgecrystaldamaged.m2,ok,,,1,0,224,33,3,1,0,7,
125497,creature/quillboar/quillboar.m2,ok,,,1,0,727,70,23,2,0,0,
125498,creature/quillboar/quillboarcaster.m2,ok,,,1,0,673,70,23,2,0,0,
125499,creature/quillboar/quillboarwarrior.m2,ok,,,1,0,1064,69,21,2,0,0,
125500,creature/quirajbattleguard/battleguard.m2,ok,,,1,0,794,60,14,2,0,0,
125504,creature/quirajgladiator/quirajgladiator.m2,ok,,,1,0,769,56,12,2,0,0,
125508,creature/quirajprophet/quirajprophet.m2,ok,,,1,0,861,108,13,4,0,0,
125512,creature/rabbit/rabbit.m2,ok,,,1,0,162,40,18,1,0,0,
125513,creature/rabbit/rabbitgold.m2,ok,,,1,0,157,46,18,1,0,0,
125518,creature/raccoon/raccoon.m2,ok,,,1,0,480,39,29,1,0,0,
125519,creature/ragnaros/ragnaros.m2,ok,,,1,0,2002,129,17,2,0,24,
125522,creature/ram/pvpridingram.m2,ok,,,1,0,1173,72,38,2,0,0,
125531,creature/ram/ram.m2,ok,,,1,0,2716,63,37,1,3,0,
125546,creature/ram/ridingram.m2,ok,,,1,0,2875,63,37,1,3,0,
125559,creature/raptor/raptor.m2,ok,,,1,0,1685,90,51,1,3,0,
125568,creature/raptoroutland/raptor_outland.m2,ok,,,1,0,1966,90,51,1,3,0,
125576,creature/rat/rat.m2,ok,,,1,0,204,51,9,2,0,0,
125578,creature/ravengod/ravengod.m2,ok,,,1,0,1839,60,34,2,0,4,
125581,creature/reindeer/reindeer.m2,ok,,,1,0,437,51,17,1,0,0,
125583,creature/reindeer/reindeermount.m2,ok,,,1,0,792,55,27,1,0,0,
125586,creature/revenantfire/revenantfire.m2,ok,,,1,0,4021,100,31,4,0,13,
125589,creature/rexxar/rexxar.m2,ok,,,1,0,1373,116,136,2,0,0,
125593,creature/ridingelekk/ridingelekk.m2,ok,,,1,0,819,74,38,2,0,0,
125595,creature/ridingelekk/ridingelekkelite.m2,ok,,,1,0,1858,93,38,2,0,0,
125603,creature/ridinghorse/packmule.m2,ok,,,1,0,1741,63,22,2,0,0,
125614,creature/ridinghorse/ridinghorse.m2,ok,,,1,0,673,64,48,2,0,0,
125620,creature/ridinghorse/ridinghorsepvpt2.m2,ok,,,1,0,963,77,52,2,0,0,
125632,creature/ridingnetherray/ridingnetherray.m2,ok,,,1,0,1090,66,50,2,0,2,
125644,creature/ridingphoenix/ridingphoenix.m2,ok,,,1,0,1466,137,47,4,0,28,
125649,creature/ridingraptor/pvpridingraptor.m2,ok,,,1,0,4804,68,51,1,3,0,
125680,creature/ridingraptor/ridingraptor.m2,ok,,,1,0,2220,66,51,1,3,0,
125687,creature/ridingsilithid/ridingsilithid.m2,ok,,,1,0,525,61,30,2,0,0,
125698,creature/ridingtalbuk/ridingtalbuk.m2,ok,,,1,0,2932,70,41,1,3,0,
125699,creature/ridingtalbuk/ridingtalbukepic.m2,ok,,,1,0,3722,70,41,1,3,0,
125715,creature/ridingturtle/ridingturtle.m2,ok,,,1,0,845,57,53,2,0,0,
125718,creature/ridingwyvern/ridingwyvern.m2,ok,,,1,0,764,93,48,2,0,0,
125729,creature/ridingwyvernarmored/ridingwyvernarmored.m2,ok,,,1,0,1411,93,48,2,0,0,
125741,creature/rocketchicken/rocketchicken.m2,ok,,,1,0,331,53,9,1,0,13,
125743,creature/rocketmount/rocketmount.m2,ok,,,1,0,2235,12,42,1,3,2,
125747,creature/rockflayer/rockflayer.m2,ok,,,1,0,1472,73,19,2,0,0,
125763,creature/rockflayer/rockflayercrystal.m2,ok,,,1,0,3851,73,18,2,0,0,
125764,creature/rockflayer/rockflayerelite.m2,ok,,,1,0,1684,73,18,2,0,0,
125768,creature/saberworg/saberworg.m2,ok,,,1,0,1541,60,31,2,0,0,
125777,creature/salamander/salamandermale.m2,ok,,,1,0,1189,79,42,2,0,0,
125782,creature/sandreaver/sandreaver.m2,ok,,,1,0,1407,70,21,1,0,2,
125790,creature/sandvortex/sandvortex.m2,ok,,,1,0,0,4,4,1,0,3,
